gene,weighted_degree,degree
AARD,0.3158913105726242,2
SDC2,0.3133058547973633,1
PTGER4,0.307025708258152,2
YPEL2,0.30589982867240906,2
DNAJC24,0.30499011278152466,1
CST3,0.30323463678359985,2
CEMIP2,0.3025772124528885,2
TNFSF12,0.29797977209091187,1
CMTM3,0.29797977209091187,1
SOD2,0.29748813807964325,2
CTR9,0.29735012352466583,2
MDK,0.2971872389316559,2
DGKA,0.29253384470939636,2
TMPO,0.291282594203949,2
AC058791.1,0.2912708446383476,2
RANBP10,0.28495923429727554,2
FOSL2,0.2815432623028755,2
WDR59,0.27955274283885956,2
IFI35,0.2794497534632683,2
ZNF136,0.2782830148935318,2
HIST1H2BD,0.27673187106847763,2
TAOK2,0.2766525596380234,2
RPGR,0.27536818385124207,2
HES1,0.2753351330757141,1
CCND1,0.2753351330757141,1
SYTL1,0.27466923743486404,2
NSF,0.2734511122107506,2
VPS53,0.27183661609888077,2
CTSC,0.2711656391620636,2
CLK4,0.2703867703676224,2
RAD9A,0.27034472674131393,2
HSPA1B,0.26945215463638306,1
CPD,0.2690466046333313,2
GPS2,0.26866234838962555,2
FHL2,0.2668939456343651,2
HIST1H1D,0.26381220668554306,2
HERC1,0.26371385157108307,2
SART3,0.26370807737112045,2
VPS13D,0.2634277269244194,2
FCGRT,0.2630615308880806,2
ABTB1,0.26073864102363586,1
NBL1,0.2581137344241142,2
IRAK4,0.2552625834941864,2
INTS4,0.2530919462442398,2
NABP1,0.25300265848636627,2
FTH1,0.2514328882098198,2
CENPT,0.25133607536554337,2
U2AF1L4,0.2495170310139656,2
ARL6IP1,0.24823622405529022,2
THADA,0.2468944415450096,2
PGGT1B,0.24676284193992615,2
SSH2,0.24567735195159912,2
LOX,0.24463988840579987,2
ZNF830,0.24368836730718613,2
HSP90AA1,0.24261461198329926,1
SLC39A6,0.24249643832445145,2
VWA1,0.2417554184794426,2
ERN1,0.24145865440368652,2
IER3,0.24035564064979553,1
TINAGL1,0.23988104611635208,2
KIAA1551,0.23930201679468155,2
CREM,0.2387808933854103,2
DBF4,0.2379324957728386,2
UBR1,0.23719748854637146,1
CLMP,0.23642533272504807,2
VPS13C,0.23642264306545258,1
RUFY2,0.23439982533454895,1
MAP3K4,0.23439982533454895,1
FOS,0.23439809679985046,1
HIVEP1,0.23426666110754013,2
CLEC2D,0.23408331722021103,2
SH3BP2,0.23380466550588608,2
NCOA7,0.23335221409797668,1
ITGA2,0.23335221409797668,1
PDLIM1,0.23331832140684128,2
DENND2D,0.2327904850244522,1
FHOD1,0.23221228271722794,2
RC3H1,0.2321772575378418,1
ASB1,0.22985588759183884,2
LIMD2,0.229606531560421,2
APOC1,0.22881794720888138,2
NPDC1,0.22736233472824097,1
TCIRG1,0.22651049494743347,2
SIGIRR,0.2239636853337288,2
LRP1,0.2222433015704155,2
TGFB1,0.22142858058214188,2
CNST,0.22069686651229858,2
CTSD,0.21847806125879288,2
ECE1,0.21845725178718567,1
DUSP6,0.21799764782190323,2
TACC1,0.21763593703508377,2
APOE,0.21678541600704193,2
MYC,0.21660177409648895,2
LRIG2,0.21552592515945435,1
ANKS3,0.21552592515945435,1
ABL2,0.21508631110191345,1
PARP10,0.21421384811401367,2
PVT1,0.21341700106859207,2
IER5L,0.2131263017654419,2
DEPP1,0.21187394857406616,2
C22ORF46,0.21142235398292542,1
NR1H3,0.2085021734237671,1
KLF9,0.20659980922937393,2
ZBED5,0.20659317076206207,2
NEDD9,0.20597510039806366,2
TOB1,0.20589031279087067,1
PDLIM3,0.2056674063205719,2
COTL1,0.2020249366760254,1
DLGAP1-AS1,0.20184879004955292,1
CKB,0.20139174163341522,1
CCDC14,0.20077210664749146,1
PAXBP1,0.20077210664749146,1
PPP2R5C,0.1999903917312622,1
TGFBR2,0.19715961813926697,1
CUL9,0.19306333363056183,1
POU5F2,0.19306333363056183,1
DENND4A,0.18349413573741913,1
MGP,0.17707772552967072,1
PGPEP1,0.17450718581676483,1
ERCC6,0.17270472645759583,1
ZNF282,0.17270472645759583,1
ZBTB17,0.1720070093870163,1
USP38,0.1720070093870163,1
SULF2,0.1710844486951828,1
PLAUR,0.1698140799999237,1
NOP14,0.1692351996898651,1
C21ORF91,0.16866286098957062,1
RNF4,0.16866286098957062,1
ANKRA2,0.1680935174226761,1
CALCOCO1,0.1680935174226761,1
FAM208A,0.16730988025665283,1
JADE1,0.16700851917266846,1
SNRK,0.1646113395690918,1
AQP3,0.16392426192760468,1
LMCD1,0.16303159296512604,1
BCAS4,0.1613333523273468,1
PLK3,0.16010883450508118,1
GADD45B,0.16010883450508118,1
MLLT6,0.1595737785100937,1
KANSL1,0.1595737785100937,1
TTF1,0.15827585756778717,1
SLC4A7,0.15827585756778717,1
MLLT3,0.1579420417547226,1
TRAF3IP3,0.15750673413276672,1
CASP8,0.15748150646686554,1
AZGP1,0.15694017708301544,1
INPP5E,0.15602536499500275,1
ZNF92,0.15595945715904236,1
PHLDA2,0.15561731159687042,1
RHOF,0.15330874919891357,1
S100A6,0.15317577123641968,1
KDM4C,0.1529141515493393,1
MINDY2,0.1524924635887146,1
SIRT1,0.15158705413341522,1
CDK11B,0.1511758714914322,1
TLK1,0.1511758714914322,1
RFFL,0.15085162222385406,1
ZNF669,0.15085162222385406,1
CASK,0.15077227354049683,1
HIF1A,0.15008234977722168,1
NAMPT,0.15008234977722168,1
TOE1,0.14940397441387177,1
DST,0.1478900909423828,1
WHRN,0.14732861518859863,1
PRIM1,0.14536193013191223,1
LIX1L,0.14306890964508057,1
MPRIP,0.1426956057548523,1
MAP4K4,0.1426956057548523,1
STRADA,0.1417219489812851,1
DNAJB4,0.13962750136852264,1
INTS6L,0.13932329416275024,1
SYNM,0.13894927501678467,1
ACTG2,0.13894927501678467,1
MAP3K1,0.13795261085033417,1
IRF2BPL,0.13776712119579315,1
FTL,0.13711945712566376,1
PKN1,0.13692258298397064,1
HIST1H4C,0.13659536838531494,1
KPNA5,0.13637708127498627,1
SC5D,0.13573652505874634,1
ZMYM5,0.13573652505874634,1
GNA13,0.13549105823040009,1
NDRG2,0.13486351072788239,1
EPB41,0.13379710912704468,1
SLC41A1,0.13323736190795898,1
ERRFI1,0.13300821185112,1
CPM,0.13105055689811707,1
AP1S2,0.13105055689811707,1
MPHOSPH9,0.13078436255455017,1
ATP6V0A2,0.13078436255455017,1
MEF2D,0.13047756254673004,1
NFKBID,0.13014988601207733,1
LMNB1,0.1295425444841385,1
ZCCHC2,0.12873701751232147,1
SCAPER,0.12858165800571442,1
SEPT1,0.1281135529279709,1
RAP2C,0.12694503366947174,1
PALMD,0.126897931098938,1
ARAP1,0.12644802033901215,1
ADCY3,0.12644802033901215,1
MRPL1,0.1263466775417328,1
SPTY2D1,0.1263466775417328,1
LYSMD3,0.12633411586284637,1
COG4,0.12455353140830994,1
GM2A,0.12450867891311646,1
ID3,0.12442778050899506,1
ZNF331,0.12429072707891464,1
PIK3IP1,0.12429072707891464,1
PSD4,0.12370185554027557,1
SERPINE2,0.12362362444400787,1
MARCKS,0.12310674786567688,1
RNF113A,0.1227218434214592,1
ATM,0.1227218434214592,1
LAT,0.12210724502801895,1
EXOC6,0.12176118791103363,1
IDS,0.12013602256774902,1
ZFP36L2,0.12013602256774902,1
CERS5,0.11995571106672287,1
ZNF138,0.11971994489431381,1
CSKMT,0.1194985955953598,1
TXNIP,0.11929084360599518,1
ABCA1,0.1191236674785614,1
ZNF785,0.11887944489717484,1
GOLGA8A,0.11879127472639084,1
CTSZ,0.1187785193324089,1
RBP1,0.11845603585243225,1
CDK13,0.11815742403268814,1
PIBF1,0.1179216131567955,1
ZNF91,0.1179216131567955,1
DOCK9,0.11757318675518036,1
PODXL,0.11757318675518036,1
ZNRF1,0.11625409871339798,1
MX1,0.11595221608877182,1
USP51,0.11535777151584625,1
USP15,0.11525911837816238,1
ARHGAP18,0.11506815254688263,1
ZNF493,0.11505657434463501,1
KLF12,0.11491274833679199,1
ARL4A,0.11463629454374313,1
EHD4,0.11463629454374313,1
CELF2,0.11424019932746887,1
AL121944.1,0.11333588510751724,1
SFRP1,0.11327195167541504,1
RORA,0.11312197148799896,1
USP12,0.11294157803058624,1
ZNF296,0.11280760914087296,1
CARNMT1,0.11269514262676239,1
SOCS4,0.11269514262676239,1
GAK,0.11266536265611649,1
