gene_a,gene_b,weight
LAMA4,LAMC1,0.16151295602321625
FBLN1,FHL2,0.16135458648204803
BCAS4,SYTL1,0.1613333523273468
COL16A1,TPM1,0.16110065579414368
AEBP1,CCDC80,0.16069699823856354
CYB5D2,PPP1R12C,0.1606454700231552
CCNB2,CDCA8,0.16051505506038666
ZWINT,BIRC5,0.16045871376991272
UACA,CAVIN3,0.16011981666088104
GADD45B,PLK3,0.16010883450508118
KRT8,DSP,0.15995176136493683
KANSL1,MLLT6,0.1595737785100937
ITPKB,IPO8,0.15937164425849915
UACA,GSN,0.1593388468027115
DPYSL3,SH3PXD2A,0.15925948321819305
PRSS23,COL5A2,0.15917636454105377
DPYSL3,TGFB1I1,0.1590258777141571
CALD1,LAMA4,0.15898987650871277
KRT17,CRYAB,0.1589234471321106
JAK1,ADD1,0.15878035128116608
DSP,CD9,0.15870924293994904
LAMA4,MAP1B,0.15869063138961792
AURKA,TPX2,0.15848007798194885
BGN,LAMA4,0.15845507383346558
CCNB1,TPX2,0.15840879082679749
CLDN4,CALML5,0.15832887589931488
SLC4A7,TTF1,0.15827585756778717
CD37,LPXN,0.15816059708595276
VPS13A,MLLT3,0.1579420417547226
MYL9,COL16A1,0.15791650116443634
MYL9,EFEMP2,0.15778669714927673
BGN,CTGF,0.15773074328899384
FAM160B2,PHC3,0.1576361209154129
IFITM2,PARP14,0.15759016573429108
C2ORF49,UHRF2,0.15758547186851501
RASGRP1,TRAF3IP3,0.15750673413276672
CASP8,CTR9,0.15748150646686554
ITPKB,NIFK-AS1,0.15738362073898315
ACP5,CD83,0.15727028250694275
TIMP2,CST3,0.15711760520935059
BGN,FBLN2,0.15702275931835175
RAI14,MTUS1,0.15696220099925995
CALML5,AZGP1,0.15694017708301544
WFDC2,PERP,0.15679243206977844
S100A16,CYR61,0.15672190487384796
CD24,SOX9,0.15668824315071106
LENG8,YPEL2,0.15653835237026215
ORC2,ZNF44,0.15646548569202423
RARRES2,NBL1,0.1563577651977539
TDRD3,WDR54,0.15613234043121338
PRSS23,CAVIN3,0.15612903237342834
CDKN1B,METTL8,0.15610992908477783
RNF213,SP140L,0.1560513824224472
INPP5E,SCAI,0.15602536499500275
PHYKPL,ZNF92,0.15595945715904236
RND3,PHLDA2,0.15561731159687042
ADAMTS4,SLC9A3R2,0.15539513528347015
MAP1B,LAMC1,0.15533939003944397
EFHD2,CTSS,0.15524795651435852
SEMA4D,RUNX3,0.15524332225322723
CREBRF,GABARAPL1,0.15506131947040558
DPYSL3,ADAMTS4,0.1549708992242813
SOX9,EPCAM,0.1546718031167984
COL5A2,COL6A1,0.15465319156646729
CCNB2,CENPF,0.15450550615787506
PTTG1,TYMS,0.1544894278049469
DGKA,MALT1,0.1544317603111267
CDCA8,FAM83D,0.1542501598596573
CHFR,INO80D,0.15423406660556793
SOX9,PERP,0.15414001047611237
RRM2,NUSAP1,0.15413017570972443
LNPEP,MYCBP2,0.15402157604694366
VPS53,WDR59,0.1538504958152771
EFEMP2,LHFPL6,0.15337926149368286
