gene_a,gene_b,weight
CLEC2B,SLC2A3,0.1774008423089981
BRAF,POLK,0.17704692482948303
ELF3,KRT19,0.1770443618297577
SAA1,PDZK1IP1,0.17682568728923798
CLDN4,MMP7,0.17648375034332275
TACSTD2,PDZK1IP1,0.17620129883289337
WFDC2,CD24,0.17585031688213348
SMIM22,AZGP1,0.1754438877105713
TPM1,SFRP1,0.1754249781370163
CLDN7,CLDN3,0.17515188455581665
PDZK1IP1,CLDN3,0.17456994950771332
KRT17,ITGB6,0.1743955910205841
KRT7,STC2,0.17423485219478607
LUM,CRISPLD2,0.17414157092571259
ENG,ITGA5,0.17408160865306854
ATXN1,RASA2,0.1740383356809616
BRAF,ATAD2B,0.17403258383274078
DMTF1,PHYKPL,0.17403241991996765
ELF3,ITGB6,0.1740024834871292
KIDINS220,POLK,0.17383494973182678
BCAM,ARHGAP29,0.17371083796024323
MIB1,TMX3,0.17340293526649475
S100A14,PDZK1IP1,0.17330145835876465
JUN,ATF3,0.17312529683113098
PDZK1IP1,KRT18,0.1729244887828827
DNAJB1,ATF3,0.17257405817508698
SAA1,TFAP2C,0.17193420231342316
CD24,SLPI,0.17189641296863556
SHPRH,TP53BP1,0.17187130451202393
C1R,BGN,0.17158454656600952
CLDN4,KRT18,0.1714671403169632
CLDN4,LCN2,0.17120583355426788
SAA2,SOX9,0.17116202414035797
KIDINS220,INO80D,0.17107520997524261
KRT17,KRT8,0.17083489894866943
CD74,HLA-DPB1,0.17078359425067902
S100A9,CLDN4,0.17072604596614838
BRAF,DPP8,0.17050138115882874
CCNT1,ZNF430,0.1700204759836197
BAG3,ZFAND2A,0.16976448893547058
HLA-DQB1,HLA-DQA1,0.1696891188621521
DCN,RARRES2,0.16942055523395538
S100A14,CD24,0.16927361488342285
CREBZF,OGT,0.1691577434539795
KRT5,TACSTD2,0.16895493865013123
CD24,CLDN3,0.1687680035829544
SAA1,CLDN4,0.16789527237415314
S100A9,LCN2,0.167888805270195
SAA1,MIA,0.16775256395339966
GABARAPL1,KLF9,0.1673196256160736
CYP20A1,ESCO1,0.16702412068843842
PDZK1IP1,CLDN7,0.1669255793094635
ITGA5,FMNL3,0.16658936440944672
LAMA4,TIMP3,0.16653867065906525
C5ORF46,MMP7,0.16588948667049408
HELZ,UHRF2,0.1656571328639984
SAA2,CLDN4,0.16557098925113678
CRISPLD2,PRRX1,0.1655350625514984
BGN,IGFBP5,0.16548468172550201
ZBTB1,DENND4A,0.16537082195281982
ITGB6,MIA,0.16526786983013153
COL4A2,SPARC,0.16510778665542603
TTC14,PRKD3,0.16506163775920868
CLDN7,MGST1,0.16499176621437073
CD24,SMIM22,0.16431407630443573
SFN,SOX9,0.1637699455022812
S100A2,KRT7,0.16309525072574615
KRT5,ITGB6,0.16238269209861755
KRT19,CLDN4,0.16218319535255432
SAA1,CLDN7,0.16197223961353302
INO80D,MEF2D,0.16119372844696045
SAA2,KRT8,0.1609962284564972
KRT23,MGST1,0.16038279235363007
BTN2A1,FAM193A,0.16025154292583466
SAA1,CHI3L2,0.1602180004119873
FAM208A,MIB1,0.16009820997714996
MARF1,VPS13C,0.1599101424217224
ITGB6,LAMB3,0.15989935398101807
BAG3,GADD45B,0.15981508791446686
ELF3,MAL2,0.15977010130882263
FXYD3,KRT19,0.15958727896213531
HECA,DENND4A,0.15917497873306274
KRT16,ITGB6,0.1587834656238556
ZNF430,MYSM1,0.15842293202877045
LIMA1,PIK3R1,0.15836724638938904
C3,LGALS3BP,0.15821696817874908
GIGYF1,SIK3,0.1577819436788559
ELF3,MGST1,0.15741658210754395
TAGLN,CALD1,0.15698252618312836
TFAP2C,TPM1,0.15589402616024017
KRT7,CLDN4,0.15540248155593872
KRT8,MGST1,0.15494172275066376
S100A2,KRT8,0.1543339341878891
WFDC2,ITGB6,0.15406665205955505
GTF2A1,NR2C2,0.15400229394435883
CLDN7,ATP1B1,0.1535826474428177
MAL2,LCN2,0.1535618156194687
TAOK2,TBCD,0.15343168377876282
CLEC2B,WIPF1,0.15338657796382904
TIMP2,MMP2,0.15301115810871124
LUM,PRRX1,0.15267114341259003
ELF3,MMP7,0.15260997414588928
ID4,TPM2,0.15254159271717072
NAA16,ATAD2B,0.15244297683238983
A2M,ADAMTS1,0.1522047519683838
ITGA5,DAB2,0.15195202827453613
MKLN1,RECQL,0.15168729424476624
