gene,weighted_degree,degree
IPO9,0.7166328430175781,5
GLUD1,0.7166011407971382,4
KIAA2026,0.7131524458527565,5
CUL3,0.7128020823001862,6
NQO2,0.712288923561573,5
STT3A,0.7081408649682999,5
SLBP,0.7045543268322945,5
THBS1,0.7040236070752144,5
MARCH7,0.7018656879663467,5
KRT8,0.7018482983112335,3
NT5C,0.6988147869706154,6
MARK3,0.6931530237197876,4
PPP1R12A,0.690723106265068,5
TMEM176A,0.6863982677459717,1
TMEM176B,0.6863982677459717,1
NEMF,0.685096986591816,5
APP,0.6843727678060532,5
MFSD11,0.6816980913281441,4
MIER1,0.6783326789736748,4
PTEN,0.6737409234046936,4
SUZ12,0.673416405916214,3
ADAM17,0.6713576316833496,4
ARGLU1,0.6664545685052872,3
PPP2R3C,0.6655042394995689,4
RBMX2,0.6603705585002899,3
MITD1,0.6601279228925705,5
C5orf15,0.656940408051014,5
HERC2,0.6526009440422058,6
STRN3,0.6521649062633514,4
LGALS8,0.6515988260507584,3
RIN2,0.6491317972540855,5
R3HDM2,0.6452218890190125,4
PHF14,0.6391860023140907,5
YAF2,0.6384273022413254,4
TCF25,0.6331256926059723,5
DHX9,0.6319103837013245,4
GOLGA7,0.6311766356229782,4
RPIA,0.6300008594989777,4
HECTD1,0.6284318044781685,4
MPZL1,0.6258462443947792,4
KRAS,0.6230742782354355,3
USP8,0.6205930113792419,3
MYL9,0.6196981817483902,3
KPNA4,0.6186082512140274,4
TFDP2,0.6184698864817619,4
ILF3,0.617530032992363,3
TIAL1,0.6118088811635971,3
ZFX,0.6095445156097412,3
RAB3GAP1,0.6049904078245163,3
OS9,0.6036558374762535,4
ACSL3,0.6018936783075333,4
FKBP2,0.5980197489261627,3
RHOT2,0.5961927771568298,5
POLR3GL,0.5954924747347832,4
ELF3,0.592961311340332,4
PDHB,0.5899563282728195,3
SNX6,0.588895782828331,3
HLA-E,0.5879816263914108,3
PEPD,0.5833476409316063,5
ZNF511,0.5832692682743073,4
LSM10,0.5796849057078362,4
DCTN6,0.5776016041636467,5
SAMM50,0.5771910399198532,3
KRT18,0.5763931125402451,2
LIMA1,0.5740861222147942,4
CCDC127,0.5728307887911797,4
UBAC2,0.5726858526468277,4
FUBP3,0.5724890977144241,4
INO80D,0.5720324143767357,4
SMAP1,0.5712001323699951,4
XIAP,0.5708353221416473,3
CWC25,0.5690538510680199,4
RAF1,0.5678893327713013,3
NUCB1,0.5676193237304688,4
UFL1,0.5665440261363983,4
IST1,0.5639076605439186,4
USP1,0.5622522458434105,3
JKAMP,0.559403695166111,3
MED13,0.5543400198221207,4
PUM3,0.553107388317585,5
MAP1LC3A,0.5518943667411804,4
HGS,0.5510142147541046,4
MT-ATP6,0.5508504658937454,3
DNAJC3,0.5499551445245743,4
ANAPC5,0.5498766601085663,4
SLC35C2,0.5485122799873352,4
MLLT10,0.5483826547861099,4
LTBR,0.5476481094956398,4
WDR26,0.5460523068904877,3
CHD6,0.5459587424993515,4
KDSR,0.5426189973950386,3
TERF1,0.5417596995830536,4
PMP22,0.5399748831987381,4
CD47,0.5388154685497284,4
ZBTB20,0.5374568104743958,4
TPM1,0.5351869612932205,4
CBFB,0.5309261605143547,4
VWA1,0.530025027692318,4
AATF,0.5283882170915604,4
B4GALT4,0.5258884578943253,4
PPAN,0.5251009911298752,4
C9orf16,0.5227478370070457,4
RCN1,0.5189616605639458,3
ISY1,0.517360158264637,4
RBM17,0.5150763541460037,3
ITGB1BP1,0.5149747580289841,3
PAFAH1B1,0.5135437399148941,3
MAPRE1,0.5038893148303032,4
SMARCD1,0.5033045634627342,3
S100PBP,0.5014941990375519,3
MT-ND4,0.49590252339839935,2
GRN,0.49491481482982635,4
FAM91A1,0.4871743321418762,3
RND3,0.48381485790014267,3
MT-CYB,0.48095135390758514,2
ZBTB8OS,0.480618916451931,4
DNASE2,0.479604110121727,4
ELMSAN1,0.47898273169994354,4
FNBP4,0.47429685294628143,4
MYH9,0.47158486396074295,2
CTSZ,0.47115401178598404,4
PRKAG2,0.47066011279821396,4
PTP4A2,0.4677821099758148,4
PARVA,0.4675438329577446,3
TAF15,0.46626149117946625,2
HDAC7,0.46563850343227386,4
ITGAE,0.4651341736316681,3
CYSTM1,0.46283629536628723,3
MAT2B,0.45671943575143814,3
BCAP29,0.4550357013940811,3
THEM4,0.45161019265651703,3
FGFR1OP2,0.4511338919401169,2
PSAP,0.4510938674211502,3
ZFHX3,0.45057474821805954,4
CTDNEP1,0.44793304800987244,2
PRPF40A,0.44749632477760315,2
POLR2A,0.4474756121635437,3
HIP1,0.44747236371040344,4
CHSY1,0.4471646845340729,3
VPS26A,0.44703807681798935,3
BAZ2B,0.4461390823125839,2
GYG1,0.44400525093078613,2
ST5,0.4430888965725899,3
PSMC1,0.44292762875556946,2
CHMP1A,0.4420365169644356,3
GMPR2,0.4401632323861122,3
CCNL2,0.4378349781036377,3
SEC13,0.4375740811228752,3
C1orf123,0.4372503459453583,2
LUC7L,0.4370252341032028,3
ZDHHC6,0.4350544139742851,3
RNASEH1,0.4335098937153816,3
PSMC4,0.4284271374344826,3
