gene,weighted_degree,degree
CRISPLD2,0.11123596876859665,1
CERK,0.11112739890813828,1
CEP135,0.11112739890813828,1
GPATCH2L,0.11028198897838593,1
GADD45B,0.10976465791463852,1
CLK1,0.10921573638916016,1
PDE4D,0.10910148173570633,1
C21ORF91,0.10876644402742386,1
RGS3,0.10854913294315338,1
KIF13B,0.10772671550512314,1
FADS3,0.10749518126249313,1
MYC,0.10710453987121582,1
CRYAB,0.10710453987121582,1
ZMAT3,0.10698125511407852,1
NFKBIA,0.1068493127822876,1
SNAI2,0.10662376880645752,1
N4BP2L1,0.1063961535692215,1
SNAP47,0.10622996836900711,1
TRIM8,0.1062118411064148,1
HELB,0.10591349005699158,1
DBF4,0.10566508024930954,1
PPP1R15A,0.10542647540569305,1
LINC00662,0.10517406463623047,1
RICTOR,0.10489741712808609,1
REL,0.10454239696264267,1
PLOD2,0.10296141356229782,1
SLC41A1,0.10270487517118454,1
SMG6,0.1026199534535408,1
PKIG,0.10246095061302185,1
SLC9A3R2,0.10218572616577148,1
TIMP2,0.10174641758203506,1
CABIN1,0.10066629201173782,1
LEMD3,0.10066629201173782,1
CTDSPL2,0.10064429044723511,1
ZNF689,0.10064429044723511,1
