gene_a,gene_b,weight
COQ7,HIST1H2AC,0.13161629438400269
PHTF2,DDHD1,0.13123367726802826
EAF1,CSGALNACT2,0.1312287449836731
NFAT5,SMARCE1,0.13103607296943665
SPTY2D1,MAFF,0.13063260912895203
PALLD,TNFRSF12A,0.1301669478416443
SPARCL1,SPRY1,0.12996605038642883
FOXN3,VSIR,0.12991304695606232
CLDN4,AZGP1,0.12981180846691132
COL18A1,SERPINH1,0.12968213856220245
ZMYM2,TUT7,0.1296611726284027
COL18A1,MAP1B,0.12965863943099976
SNRNP200,LINS1,0.12941974401474
DUSP6,KLF7,0.1292419731616974
KLF9,ITPRIP,0.12908883392810822
LHFPL6,TGFB1I1,0.1289101392030716
GTF2B,MIS12,0.12876349687576294
FRMD4B,TBC1D4,0.1286734789609909
SPARC,AEBP1,0.12843558192253113
VAMP4,PUM2,0.1284136176109314
NBL1,ABL1,0.12817487120628357
CKS2,ANP32E,0.12816010415554047
CEMIP2,INO80D,0.1281495988368988
NXF1,CTR9,0.12809383869171143
CYBRD1,MMP14,0.12807831168174744
RAP2C,RANBP2,0.12776027619838715
RND3,CXCL14,0.12769775092601776
CYR61,CTGF,0.127528116106987
C19ORF66,RNF213,0.12751637399196625
CTSK,C3,0.1275128722190857
CDC42SE2,PPP2R5C,0.12721656262874603
AMFR,SWAP70,0.12681937217712402
RRAGB,EGR3,0.12626707553863525
DPYSL3,PRSS23,0.12620727717876434
PRPF39,DCLRE1C,0.12618163228034973
GABPB1-AS1,CSGALNACT2,0.12587369978427887
HLA-DRA,HLA-DPB1,0.12583675980567932
MTHFR,OSTM1,0.12583546340465546
PTPN4,MALT1,0.12581828236579895
TGFBR2,TPP1,0.12576758861541748
MMP14,EMP1,0.12530052661895752
TGFB1I1,CAV2,0.12529005110263824
ANKRD49,OGT,0.1252773255109787
TPM1,PHLDA3,0.12518693506717682
APOC1,APOE,0.12510168552398682
KRT5,KRT16,0.12496665865182877
TRIM22,TPP1,0.12496430426836014
OGT,RANBP2,0.12484600394964218
NDUFAF7,CDK13,0.12473965436220169
C1R,CTSK,0.124171182513237
TRPM7,FAM76A,0.12404391914606094
ADAM17,NF1,0.12399768084287643
GTF2B,SART3,0.12355950474739075
DDX19A,MED27,0.12342997640371323
CCDC84,KAT6B,0.12338828295469284
KRT18,CD24,0.12333068996667862
MAFF,CEBPD,0.12332766503095627
CALD1,TAGLN,0.12327401340007782
CAV2,PDLIM1,0.12326548993587494
RRAGB,NMT2,0.12320570647716522
LEO1,SPRTN,0.12288083881139755
MYL9,COL16A1,0.1228804737329483
TNFRSF12A,FHL2,0.12265472114086151
MGA,PDS5B,0.1225765123963356
TRPM7,DDHD1,0.12247049808502197
KRT5,KRT8,0.12220005691051483
GABPB1-AS1,ZBTB11,0.12217506021261215
COL6A2,ANGPTL4,0.12210813909769058
CREBRF,PJA2,0.12179412692785263
FN1,CFH,0.12176622450351715
CLDN4,S100A14,0.12165052443742752
BAG3,MAP1B,0.12162233144044876
ADAM17,GABPB1-AS1,0.12137167900800705
CCDC80,IGFBP6,0.12134314328432083
HES4,TOB2,0.12133904546499252
CREBRF,BOD1L1,0.12128332257270813
CBLL1,USF3,0.12115088105201721
ADAMTS4,LTBP1,0.12108433246612549
ELF1,CYTH1,0.12104455381631851
COL14A1,RBMS3,0.12103934586048126
FN1,TCF4,0.12097665667533875
PIKFYVE,ZNF264,0.12091592699289322
TACC1,SGK1,0.12091276794672012
ELF3,WFDC2,0.12080295383930206
ANGPTL4,CYR61,0.1205042377114296
CYBRD1,ERRFI1,0.12039916217327118
GABPB1-AS1,ZNF264,0.12025489658117294
CLDN4,SLPI,0.12021390348672867
COL18A1,TGFB1I1,0.12013844400644302
PRPF39,SIRT1,0.12006944417953491
KLHL20,FAM76A,0.12006327509880066
CYB5D2,NMT2,0.11959637701511383
CALD1,CAVIN3,0.11949170380830765
DENND4A,CPEB4,0.11933477967977524
TIPARP,GTF2B,0.11920949816703796
ANP32E,EED,0.11897563934326172
PDLIM1,CRIP2,0.1188589558005333
UBQLN2,CRY1,0.11872981488704681
ATG2A,STK17B,0.11871301382780075
HBEGF,IER5,0.11861308664083481
CAVIN3,SERPINH1,0.11832292377948761
NR2F2,CAVIN3,0.1183042898774147
MT-CO3,MT-ND3,0.11817211657762527
LHFPL6,SPARCL1,0.11799468845129013
NFIA,ADIRF,0.11791230738162994
SERPING1,TIMP1,0.11790671944618225
FOXN3,NR3C1,0.11788884550333023
SERPINH1,CYR61,0.11769550293684006
RAP2B,ZNF654,0.1176835224032402
C1R,FBLN1,0.11758461594581604
QSOX2,TRIM41,0.11752881109714508
COL1A1,COL14A1,0.11710018664598465
PXDC1,RHOQ,0.11705183237791061
CTSK,LGALS3BP,0.11699829250574112
MT-ND4,MT-ND2,0.11682754009962082
COL18A1,NR2F2,0.11669674515724182
MT-ND4,MT-ND3,0.11669449508190155
SPG11,RASGEF1B,0.11661026626825333
GABPB1-AS1,NAF1,0.11655201017856598
SLPI,MGST1,0.1165047138929367
TGFB1I1,FGFR1,0.11614207178354263
TIPARP,FEM1C,0.11612403392791748
KRT14,SFN,0.11610294878482819
FAM13B,MRNIP,0.11596314609050751
SMC4,ANP32E,0.11594944447278976
LHFPL6,LAMA4,0.1158115491271019
AEBP1,MYL9,0.11574145406484604
SNRNP200,TMEM245,0.11569558829069138
SPARC,RBMS3,0.1156919002532959
RNF166,PPP2R5C,0.11548426747322083
GABPB1-AS1,XPA,0.11548300087451935
CREBRF,EPM2AIP1,0.11524928361177444
SFN,TACSTD2,0.11524166911840439
S100A14,WFDC2,0.11523734778165817
CRIP1,RORA,0.11523523926734924
CYR61,SH3D19,0.11520674079656601
TACC1,PHLDA1,0.11511355638504028
ZBTB1,GTF2B,0.11501994729042053
COL18A1,IGFBP7,0.11496426910161972
COL6A1,PHLDA3,0.11473894119262695
KRT17,KRT16,0.11472232639789581
NFIA,ZFHX3,0.1147197037935257
LHFPL6,MAP1B,0.1146511435508728
HCG18,THUMPD1,0.1145927831530571
AP1G1,MED17,0.1144847497344017
TTC39C,MALT1,0.11447421461343765
KRT7,SOX9,0.11437718570232391
EPCAM,MGST1,0.11404644697904587
GTF3C1,SLC25A44,0.11402443051338196
INO80D,WDR26,0.11389196664094925
RNASEK,WHAMM,0.11373545974493027
C1R,RBMS3,0.113701231777668
ZBTB1,PFKFB3,0.11360833793878555
IFITM3,ZFP36L1,0.11351483315229416
IGFBP7,HSPG2,0.11341235786676407
DOT1L,PRPF39,0.11328934133052826
AMFR,PRPF39,0.11318179219961166
TRPM7,CNST,0.11296665668487549
ELF3,PERP,0.11287069320678711
COL6A1,LHFPL6,0.11279770731925964
MRPL1,XPA,0.11256043612957001
KIN,ERVK3-1,0.1123838871717453
COL1A1,FBN1,0.1123809739947319
ADAMTS4,BGN,0.1123235672712326
SNIP1,RIPK1,0.11224211007356644
SNRNP200,ZBTB11,0.11224032193422318
ELF3,CD24,0.11219841986894608
CLDN4,SOX9,0.11217880249023438
CRY1,PNMA1,0.11211512237787247
CREBRF,INO80D,0.11194738745689392
ADAMTS4,DPYSL3,0.1119159683585167
GTF2B,NSMAF,0.11159589141607285
RRAGB,USP38,0.1115509569644928
KRT17,MT1X,0.11149050295352936
NAF1,MIS12,0.11147540807723999
S100A10,S100A6,0.11142055690288544
CKS2,CENPW,0.11132410168647766
PDP1,ZBED5,0.1113055869936943
FBN1,CRISPLD2,0.11123596876859665
CALD1,CYR61,0.11122949421405792
RAP2C,ZMYM2,0.11115305125713348
CEP135,CERK,0.11112739890813828
AP1G1,IKZF5,0.11103583127260208
RUFY2,CDK13,0.11097774654626846
SFN,S100A14,0.11067313700914383
MYL9,CYR61,0.11042553186416626
BOD1L1,GPATCH2L,0.11028198897838593
RRAGB,ZBED5,0.11005374044179916
CSRNP1,GADD45B,0.10976465791463852
CCND1,HES4,0.10960300266742706
PTAR1,CEP68,0.10948941111564636
VAMP4,RAP2C,0.10947855561971664
ZBTB11,NAF1,0.10932988673448563
NDUFAF7,NXF1,0.10931897163391113
SOCS3,DNAJB4,0.10922355204820633
SETD2,CLK1,0.10921573638916016
PIP4K2A,PDE4D,0.10910148173570633
KRT18,DMKN,0.10904181748628616
AP1G1,CTR9,0.10886119306087494
PTAR1,C21ORF91,0.10876644402742386
XPA,SART3,0.10874845087528229
PRSS23,RGS3,0.10854913294315338
SMC4,PCNA,0.10850583016872406
SNRNP200,UHRF2,0.10848595947027206
LEO1,HERC4,0.10844900459051132
UBQLN2,KDM4B,0.1083463728427887
COL14A1,BGN,0.10826744139194489
COL1A2,SERPINF1,0.10816684365272522
C1R,CFH,0.1081467792391777
COL1A2,FBLN2,0.10810161381959915
SPTY2D1,XPA,0.1080692857503891
LACTB,MIS12,0.10791507363319397
PHC3,KIF13B,0.10772671550512314
CSKMT,AL645728.1,0.10771340131759644
CYB5D2,FADS3,0.10749518126249313
VAMP4,ZMYM2,0.10740815103054047
ZFHX3,MMP14,0.10736728459596634
MAPRE2,SAMHD1,0.10734496265649796
VPS53,FAM76A,0.10731703788042068
IGFBP4,RBMS3,0.10715773701667786
TIPARP,MAFF,0.10713423788547516
CRYAB,MYC,0.10710453987121582
COL1A1,PCOLCE,0.10703842341899872
LIMA1,ZMAT3,0.10698125511407852
IRF1,NFKBIA,0.1068493127822876
CYBRD1,SRGAP1,0.10676950216293335
KRT14,EPCAM,0.10669330507516861
SDC2,SNAI2,0.10662376880645752
XPA,N4BP2L1,0.1063961535692215
MAP1B,CYR61,0.10635732114315033
CYBRD1,SDC2,0.10633328557014465
EPCAM,KRT16,0.10632257908582687
SNRNP200,SNAP47,0.10622996836900711
C3ORF58,TRIM8,0.1062118411064148
ZBTB1,SPTY2D1,0.10608723014593124
DENND4A,MAFF,0.10593288391828537
DDHD1,HELB,0.10591349005699158
TRAPPC6B,HERC4,0.10585788637399673
ZNF264,DBF4,0.10566508024930954
TAGLN,NNMT,0.1054941788315773
FOSB,PPP1R15A,0.10542647540569305
HLA-B,IFI6,0.10535968840122223
GABPB1-AS1,ZC3H8,0.10531609505414963
RND3,TNFRSF12A,0.10526039451360703
COQ7,LINC00662,0.10517406463623047
FBLN1,FBLN2,0.10502970218658447
EAF1,ZNF264,0.10498692840337753
BOD1L1,RICTOR,0.10489741712808609
ADAM17,MAFF,0.10480277240276337
TAGLN,TPM1,0.10478710383176804
ABCA1,SERPING1,0.10470834374427795
KRT19,SLPI,0.1045936793088913
INO80D,REL,0.10454239696264267
C1R,SPARC,0.10451208800077438
CD74,HLA-DRB1,0.10447966307401657
NFIA,SRGAP1,0.10438920557498932
LAMA4,PLPP1,0.10422078520059586
AEBP1,PCOLCE,0.10408380627632141
C1R,BGN,0.1038958802819252
NDUFAF7,RIPK1,0.10386893898248672
NF1,SART3,0.10380468517541885
DPYSL3,IGFBP4,0.10369647294282913
ELF3,MGST1,0.10358487069606781
ZNF264,CEP68,0.10354456305503845
CTR9,CDK13,0.10347628593444824
ZC3H8,CEP95,0.1034451350569725
KRT19,AZGP1,0.10343563556671143
AP1G1,BRWD3,0.10341927409172058
PERP,DMKN,0.10325481742620468
ZBTB1,WHAMM,0.10310879349708557
ELF1,RNF19A,0.10305345058441162
COL1A1,FBLN1,0.10300511866807938
