gene,weighted_degree,degree
CHEK1,2.2885018587112427,5
ZNF136,2.28685861825943,6
UNC5B,2.2861972749233246,5
TAB3,2.267711967229843,5
APP,2.265596628189087,6
FANCA,2.252267301082611,5
CDKN3,2.2373812198638916,4
BOD1L1,2.2346342504024506,6
TULP4,2.23366841673851,5
ATAD2,2.232304722070694,5
HLA-DPA1,2.206088960170746,5
WDR11,2.195671111345291,5
WDR74,2.1952522695064545,6
SOX9,2.194122701883316,5
CENPF,2.186928004026413,5
ZNF562,2.1824339032173157,5
MT-CO1,2.173257827758789,4
MAPK9,2.1611306369304657,4
DNAJC9,2.160539895296097,5
TUT7,2.1589016914367676,5
NKAPD1,2.1490837931632996,5
HLA-DRA,2.148117423057556,5
BNIP1,2.145627588033676,4
ST7L,2.1342714428901672,5
PLEKHM2,2.1340132355690002,5
GCLM,2.133588522672653,5
SART3,2.126534789800644,5
FBLN1,2.1194130182266235,5
FAM53C,2.105925530195236,5
BICC1,2.1027199625968933,5
ZNF688,2.0953259468078613,5
FLVCR1,2.0944647192955017,5
DMKN,2.0909537076950073,5
RBM41,2.090666562318802,5
EHD2,2.0894186198711395,4
BCLAF1,2.0873241126537323,5
CCNK,2.0772164463996887,5
CDK6,2.0726515650749207,5
ZNF224,2.0726193487644196,5
C1QC,2.067078649997711,5
CDK1,2.065626949071884,4
CDKN2AIP,2.054593414068222,5
MAU2,2.0522571802139282,5
C1R,2.0383899807929993,5
MAP4K4,2.0319633781909943,5
STK40,2.031166523694992,5
TTF1,2.029738485813141,5
PRH1,2.02967369556427,5
GPS2,2.0250890254974365,5
ACYP1,2.024165779352188,5
CRTC3,2.022440552711487,5
CRIP2,2.0208228826522827,5
CREBRF,2.0122594833374023,5
ARHGAP29,2.006114184856415,4
CEP290,2.0051436722278595,5
TRMO,1.9971680641174316,5
KLHL36,1.9943655133247375,5
MSH3,1.9871929287910461,5
TRPM7,1.9853874742984772,5
UGGT1,1.983143299818039,5
DHX38,1.9696323573589325,5
INTS4,1.954191118478775,5
MPRIP,1.9289829432964325,5
EIF3J-DT,1.9270146489143372,5
ANKRD36C,1.924794226884842,5
RAP1GDS1,1.924099862575531,5
RABL2B,1.922507405281067,5
RLF,1.9222625494003296,5
CDCA8,1.8927536308765411,4
MYO19,1.891894668340683,5
TTC39C,1.8912789821624756,4
FERMT3,1.8748529255390167,4
MIA3,1.862334668636322,4
ARID4A,1.848693609237671,4
AHI1,1.8442505896091461,5
UBR3,1.8442408442497253,4
DDI2,1.8220914602279663,4
TRMT13,1.820463627576828,4
IPO8,1.8180713057518005,4
CAVIN1,1.8112282752990723,4
NPAT,1.7986438274383545,3
ZWINT,1.7921072244644165,4
CNST,1.7854621708393097,4
CDH11,1.7795767784118652,4
CD48,1.7645497024059296,3
POLR2B,1.7638941407203674,4
SHPRH,1.763638436794281,4
BDP1,1.762580931186676,4
RABGAP1L,1.7595695853233337,4
TTC14,1.7585730254650116,4
UACA,1.751635879278183,4
LIPT1,1.748729795217514,4
SUGP1,1.745287150144577,4
CLASP1,1.7394386231899261,4
MCM3,1.738546997308731,4
UBR1,1.7365000247955322,4
HDAC10,1.7348393499851227,4
SUMF2,1.7273558974266052,4
BTN2A1,1.7243888676166534,4
EED,1.7184272408485413,3
ACOT7,1.7060279548168182,3
THOC1,1.7035517990589142,4
HIPK1,1.7007544040679932,4
CCNA2,1.698508471250534,4
NEU1,1.695551574230194,4
MNDA,1.6905435919761658,4
VPS37B,1.6850589215755463,4
OGG1,1.6832947134971619,4
TAB2,1.6830868422985077,4
MGA,1.6720277965068817,4
EXOC1,1.6718059480190277,4
JAG1,1.6674602925777435,4
SAMSN1,1.6618748903274536,4
ZNF430,1.6545515060424805,4
CDIP1,1.6476596593856812,4
KAT6B,1.6471258401870728,3
CD84,1.6465246677398682,4
KIAA0355,1.6449533700942993,4
PIK3R4,1.6364687383174896,3
LRIF1,1.6360947489738464,4
CENPC,1.6295358836650848,4
TRIM56,1.6293684542179108,4
PIK3IP1,1.628252774477005,4
ZNF44,1.6257658302783966,4
SIRT1,1.624474823474884,4
LYRM7,1.6240965723991394,3
CRAMP1,1.622932255268097,4
MTA2,1.6222741603851318,4
NELFCD,1.6187007129192352,4
AC004951.1,1.6176133155822754,4
GFM1,1.6145703196525574,4
EML4,1.6137683987617493,4
GNB5,1.6102791726589203,4
SMG6,1.6097747385501862,4
MYO1B,1.6067658364772797,4
MARCH1,1.6012877523899078,3
CD59,1.5996659398078918,4
VPS13A,1.5995488166809082,4
PCNX2,1.5983608067035675,4
CSRP2,1.595618188381195,4
FYB1,1.5943073332309723,4
ORC4,1.5904263854026794,4
AGL,1.587751030921936,4
ATXN1,1.5832348763942719,4
CMPK2,1.5800175964832306,4
SRF,1.5774279832839966,4
SNX19,1.5752060413360596,4
ANKIB1,1.5747972428798676,4
ITPKB,1.5738353729248047,4
LYZ,1.5632129311561584,4
RASA1,1.5631860792636871,4
RNF44,1.5592340528964996,4
INO80D,1.5561904609203339,4
UBR2,1.5556056797504425,4
HNRNPLL,1.550359308719635,4
ZNF330,1.5479627549648285,4
FAM193A,1.547287791967392,4
MTUS1,1.5435033738613129,4
TOP3A,1.539549171924591,4
ZNF326,1.5385773181915283,4
ITCH,1.537419706583023,4
NPLOC4,1.5369094610214233,4
ADD1,1.5369000732898712,4
RNF4,1.5340121984481812,4
TBC1D20,1.5337226390838623,4
JADE2,1.5329065322875977,4
ZFC3H1,1.51785409450531,3
SPG11,1.5162680447101593,4
CLEC5A,1.5129428505897522,4
SLC2A4RG,1.511251300573349,4
HYPK,1.507246881723404,4
CALCOCO1,1.5001731216907501,4
HPS3,1.4950928092002869,4
CPSF2,1.4926610589027405,3
IGFBP5,1.4847881495952606,4
MAST4,1.4835336804389954,4
HIVEP1,1.4818195104599,4
WDR47,1.4806299209594727,3
CCL18,1.4789427518844604,3
STIM2,1.4783634841442108,4
HIVEP3,1.4765463769435883,3
RPRD1B,1.4730122983455658,4
SGF29,1.4691372513771057,3
STEAP2,1.4670795798301697,4
PTPRK,1.4609576165676117,3
RERE,1.4573157727718353,4
SENP7,1.4446897506713867,4
ZNF281,1.4388926923274994,3
PKD1,1.4356143474578857,4
WDR44,1.4321646988391876,4
CCL4,1.4177665710449219,4
PDCD11,1.417090743780136,4
HSF2,1.4129831194877625,3
EMP1,1.406061589717865,4
FLYWCH1,1.3720051646232605,3
CFAP20,1.3648192286491394,3
HCST,1.3552122712135315,3
INTS9,1.3543569147586823,3
CCNE2,1.3533571064472198,3
ELP5,1.351935476064682,3
ZNF567,1.3513648211956024,3
HMMR,1.3453399538993835,3
MON2,1.3430970013141632,3
AGGF1,1.341645061969757,3
CXADR,1.3401454389095306,3
RAP2C,1.33924600481987,3
PLA2G16,1.333241730928421,3
MAP1B,1.3283836245536804,3
CD74,1.327842265367508,3
USP28,1.3197057247161865,3
AGFG1,1.3194949924945831,3
KDM4C,1.3178042769432068,3
TMEM187,1.312124341726303,3
EXOG,1.3117325007915497,3
EFNA1,1.3098698854446411,3
UBE4B,1.3075006306171417,3
ELK3,1.3063285052776337,3
SYNC,1.3058878779411316,3
ITGB6,1.3030288815498352,3
SLPI,1.2971317768096924,3
FAM160B1,1.293193280696869,3
HINFP,1.288792610168457,3
PPIC,1.287921279668808,3
CDKN1B,1.2872008383274078,3
TNRC6C,1.2862140238285065,3
POLM,1.2810820043087006,3
CWF19L1,1.2773316502571106,3
ITFG2,1.2741324603557587,3
CDC42SE1,1.2728136777877808,3
METTL15,1.262307733297348,3
TAGAP,1.2563038170337677,3
C9orf3,1.2528725564479828,3
SMARCA2,1.2514608204364777,3
PTPN9,1.2481375336647034,3
NIFK-AS1,1.247778594493866,3
TAOK1,1.246284693479538,3
IL1B,1.2426000535488129,3
MYL9,1.239039272069931,3
MSL2,1.2386386096477509,3
PEX1,1.235176682472229,3
SP110,1.2310882210731506,3
C4orf46,1.2297106683254242,3
KRT23,1.2283537089824677,3
KHDC4,1.2273732125759125,3
RMND5A,1.2267590761184692,3
POLK,1.2252174615859985,3
UGCG,1.2227219641208649,3
NUP62,1.222698152065277,3
CCDC14,1.2198377549648285,3
LPCAT1,1.2156485319137573,3
BCL2,1.2118302285671234,3
CCNYL1,1.2030476927757263,3
LCN2,1.2023828029632568,3
TUBGCP5,1.201668620109558,2
ZNF721,1.201614648103714,3
SUPV3L1,1.2007384896278381,3
RBPJ,1.1996541321277618,3
BIRC5,1.1962763667106628,3
GAN,1.1913608014583588,3
NUP214,1.1902273297309875,3
TTBK2,1.189867228269577,3
COL1A2,1.1895923614501953,2
MS4A6A,1.1883441507816315,3
HLA-DPB1,1.1873693764209747,3
FAM210A,1.185864895582199,3
CSKMT,1.181826651096344,3
TK1,1.1806431412696838,3
EPCAM,1.1805346310138702,3
OMA1,1.180406540632248,3
DUSP6,1.1789073050022125,3
LDB1,1.1745318174362183,3
RC3H2,1.1744303703308105,3
PBXIP1,1.1728388965129852,3
CYBB,1.1726966202259064,3
BPGM,1.1726190447807312,3
DGKH,1.1668727099895477,3
PITPNM1,1.1624877452850342,3
POM121C,1.1607974171638489,3
UBE2O,1.1607878804206848,3
SLFN5,1.1603094041347504,3
AC005921.2,1.1594351530075073,3
SLC4A7,1.1559717953205109,3
FCGR2A,1.153377205133438,3
GIT2,1.152886301279068,3
ZBTB1,1.1506328582763672,3
TMEM161B,1.1476400196552277,3
MAP1LC3A,1.1474270224571228,3
VPS13D,1.1452515721321106,3
BCL10,1.137816697359085,3
FURIN,1.1374356150627136,3
STAG1,1.1325408220291138,3
EGR2,1.1309042572975159,3
MIB1,1.1303857266902924,3
EPHB4,1.1277072131633759,3
CPNE2,1.1258430778980255,3
CASC15,1.1166571378707886,3
PPP1R12C,1.1155856549739838,3
SIGIRR,1.113617330789566,3
UTRN,1.1129109859466553,2
RNF111,1.111318826675415,3
CRIM1,1.1068201661109924,3
TPM1,1.1061814725399017,3
CENPE,1.106171727180481,3
C1orf52,1.1032337248325348,3
SBF2,1.101347655057907,3
CAMTA2,1.1003705263137817,2
KMT2E-AS1,1.097031146287918,3
ZNRF2,1.0902535319328308,2
TCEAL9,1.089858740568161,3
CWC27,1.0886134505271912,3
EFNB2,1.0861492455005646,3
CTNNB1,1.0705659687519073,2
SLC9A3R2,1.0685002505779266,3
UBE2T,1.0674157440662384,3
PLK1,1.066927582025528,2
SLC16A1-AS1,1.0628975331783295,3
SEC22A,1.0476397275924683,2
CLDN7,1.041364461183548,2
PAG1,1.0304145216941833,2
C22orf46,1.0184451043605804,2
DDIT3,1.0140266120433807,2
DNMT3A,1.012263834476471,2
FMNL1,1.0076221823692322,2
OLR1,0.9979835748672485,2
PITPNC1,0.993284285068512,2
ADCY7,0.9909473955631256,2
TRMT2B,0.9906769692897797,2
CDK17,0.9906052052974701,2
ITGB2,0.9871751368045807,2
IKBKE,0.9752196073532104,2
PODXL,0.9715809524059296,2
SRGN,0.9669744074344635,2
MT-ND1,0.9648662805557251,2
EP400,0.9581582844257355,2
SDC4,0.9579908549785614,2
MDFIC,0.9579886496067047,2
ALOX5AP,0.9572411477565765,2
ABCB10,0.9535679221153259,2
LST1,0.952227771282196,2
LSP1,0.9481761157512665,2
KRT8,0.9432339668273926,2
TM4SF18,0.9370688498020172,2
EFEMP2,0.9353843331336975,2
CD37,0.9311476051807404,2
HBS1L,0.929593414068222,2
GLMN,0.9249460101127625,2
POC5,0.9246045053005219,2
TM4SF1,0.9239461123943329,2
LCOR,0.9127148389816284,2
SCAMP1-AS1,0.9092283844947815,2
ATP6V0A2,0.90516197681427,2
RNASE6,0.9000089764595032,2
NPDC1,0.8969960510730743,2
NECAP1,0.8943933844566345,2
NCF1,0.8923833668231964,2
MED13,0.8921116590499878,2
ZNF587,0.8887133598327637,2
KPNA5,0.8886901140213013,2
MRPL49,0.8883717060089111,2
GAS1,0.8872753381729126,2
ATM,0.8839424252510071,2
TTL,0.8833986520767212,2
AC060780.1,0.8801263272762299,2
TMED8,0.8749411404132843,2
CDK13,0.8743454217910767,2
C1S,0.8734092116355896,2
CD4,0.8718469142913818,2
THADA,0.8714078664779663,2
AC093673.1,0.8698468208312988,2
HLA-DQB1,0.8695661127567291,2
SMIM22,0.8662917613983154,2
COX19,0.8662047386169434,2
PDLIM1,0.8653141558170319,2
OAS1,0.8596638739109039,2
STC1,0.8594909310340881,2
IFITM3,0.8572168350219727,2
PALLD,0.8566401898860931,2
ITPRIPL2,0.8565420508384705,2
PLPP3,0.8532772660255432,2
HHLA3,0.8526206910610199,2
ZCCHC2,0.8526039719581604,2
PPP1R9B,0.850053995847702,2
TNFRSF14,0.8499636054039001,2
SATB1,0.8489828109741211,2
TIMP3,0.8488596677780151,2
KCTD5,0.8480309844017029,2
AL133453.1,0.8455846011638641,2
HSPG2,0.8437024354934692,2
ATP9B,0.843386173248291,2
ADAT1,0.8407731652259827,2
PPP6R1,0.8390911221504211,2
TBC1D13,0.838790625333786,2
FCGR2B,0.8383427858352661,2
SMC4,0.8374813795089722,2
TVP23B,0.8363757431507111,2
ADAMTS4,0.83611199259758,2
UBE2S,0.8336162269115448,2
MMP14,0.8327486515045166,2
ANTXR1,0.8318588733673096,2
SFRP1,0.8308833241462708,2
CLMP,0.829544335603714,2
GTF3C1,0.8270980417728424,2
NFIL3,0.8267895579338074,2
MSMO1,0.8235088586807251,2
HAUS6,0.8231401741504669,2
MFAP2,0.8208047747612,2
SPHK2,0.818816214799881,2
CROCC,0.8185756206512451,2
ASXL1,0.8162566423416138,2
LOXL1,0.8149427473545074,2
TMEM168,0.81435826420784,2
AC008105.3,0.8142997622489929,2
GTF3C5,0.8141133487224579,2
FGD5-AS1,0.8122288286685944,2
TINAGL1,0.810948520898819,2
WDFY1,0.8090783655643463,2
DCP2,0.8080391883850098,2
ZNF791,0.8079239130020142,2
PAN2,0.8079191446304321,2
IL2RG,0.8072981834411621,2
C2orf69,0.8069739937782288,2
ARHGDIB,0.8056061565876007,2
GABARAPL1,0.8054873645305634,2
LPIN2,0.8049803078174591,2
ARRDC2,0.8049424886703491,2
KIAA1109,0.8042673170566559,2
SPI1,0.8037311434745789,2
CASK,0.8033004701137543,2
TRAPPC2B,0.803133487701416,2
BLOC1S3,0.797646552324295,2
ATG14,0.7964710593223572,2
CAVIN3,0.7945520877838135,2
HSP90AA1,0.7936576008796692,2
IKBKB,0.7922279834747314,2
HCLS1,0.7915998697280884,2
METTL8,0.7910971343517303,2
SOD2,0.790738582611084,2
ERICH1,0.7893770337104797,2
TFB2M,0.7880894541740417,2
NMT2,0.7878452837467194,2
MXD4,0.7874692976474762,2
EVA1C,0.7853474915027618,2
PDGFA,0.7779243886470795,2
BCAM,0.777224212884903,2
USP51,0.7756964564323425,2
SELENOM,0.775637149810791,2
PCNA,0.7740313708782196,2
FAM193B,0.7723718881607056,2
ARAP1,0.7722031772136688,2
UBE2C,0.7721645832061768,2
HECTD1,0.77198526263237,2
PBX3,0.771345466375351,2
SCYL3,0.7709096968173981,2
CXCL14,0.7699321806430817,2
NUP155,0.7696893811225891,2
DYRK1B,0.7694497108459473,2
UHRF1BP1L,0.7685659825801849,2
MTRF1,0.7644970715045929,2
NSUN2,0.764451801776886,2
HECA,0.7635374367237091,2
PIBF1,0.7629093527793884,2
IFI35,0.7625986039638519,2
SYMPK,0.7625480592250824,2
FHOD1,0.7624502778053284,2
CEP78,0.7619042694568634,2
RPUSD4,0.760808914899826,2
HARS2,0.760647177696228,2
TPP2,0.7606410980224609,2
RPS6KA5,0.7599841952323914,2
TBCK,0.758879691362381,2
RPS6KA3,0.7579013109207153,2
CPD,0.7577187716960907,2
MAP3K5,0.7576777637004852,2
CD24,0.7575997710227966,2
PLEKHA1,0.7551638782024384,2
AC097534.2,0.7545328736305237,2
EYA3,0.7543282806873322,2
DSP,0.7509914338588715,2
ATP2B1,0.7509913444519043,2
SEMA4D,0.750781774520874,2
PODNL1,0.7500008642673492,2
C1QA,0.7496033310890198,2
ZNF43,0.7492189705371857,2
TIMP1,0.7476101517677307,2
TGFBR2,0.7474769353866577,2
AL390728.6,0.7470464706420898,2
MIA,0.7455434799194336,2
CETN3,0.7436767816543579,2
GALC,0.7410235404968262,2
LIMA1,0.7409675121307373,2
UTP15,0.740749716758728,2
AC106707.1,0.7403373718261719,2
SC5D,0.7400906085968018,2
MALT1,0.7400350272655487,2
IGFBP3,0.7397996485233307,2
HAPLN3,0.7387780547142029,2
AKTIP,0.7365520298480988,2
TIPARP,0.7358077466487885,2
RPGR,0.7343893349170685,2
BLCAP,0.7333693504333496,2
ARHGAP30,0.7327210903167725,2
USP48,0.7319460511207581,2
ABHD13,0.7317677438259125,2
PCNX1,0.7278181314468384,2
TMEM71,0.7277241051197052,2
DYRK1A,0.7272146046161652,2
LBR,0.72664013504982,2
SNHG12,0.7248636186122894,2
HERC4,0.7243934571743011,2
IGFBP4,0.7233096063137054,2
CTSK,0.7227478325366974,2
AC097376.2,0.7214080691337585,2
NDC80,0.7209776043891907,2
SZT2,0.71944659948349,2
GIGYF1,0.7181344032287598,2
NFAT5,0.7179496586322784,2
GRK6,0.7154915034770966,2
VTCN1,0.7150152027606964,2
SUSD6,0.714665949344635,2
CYB5D2,0.7131724953651428,2
ID1,0.7123486697673798,2
BHLHE40,0.7120991945266724,2
RPS18,0.7120110094547272,2
ZFP62,0.7093280255794525,2
CCAR2,0.7087077796459198,2
IL1R1,0.7081612348556519,2
KIAA1468,0.7067168056964874,2
VPS53,0.7056162059307098,2
ARID5B,0.7054443359375,2
KLF9,0.7036809921264648,2
TMC8,0.7019608616828918,2
NCOA1,0.6951758861541748,2
WDR27,0.6938862800598145,1
BAMBI,0.6431068778038025,1
S100A8,0.6416459679603577,1
S100A9,0.6416459679603577,1
S100PBP,0.6392368078231812,1
PCOLCE,0.6341751217842102,1
BEX3,0.6192934513092041,1
SLC25A53,0.6165004968643188,1
GGACT,0.6165004968643188,1
SPARC,0.5973621606826782,1
COL6A2,0.5973621606826782,1
ORC2,0.5819926857948303,1
CSAD,0.5754196643829346,1
LAPTM5,0.5598689317703247,1
STK17B,0.5557640194892883,1
AKNA,0.5557640194892883,1
DCN,0.5554172396659851,1
C5orf46,0.5530097484588623,1
OXCT1,0.5494579672813416,1
PLEKHF1,0.5494579672813416,1
RBM15,0.5490598678588867,1
TBC1D2B,0.5484440922737122,1
ZNF529,0.5484440922737122,1
ATP1B1,0.546684980392456,1
NLRC5,0.546147882938385,1
DZIP3,0.5454306602478027,1
DDX60,0.5454306602478027,1
UBL3,0.5437565445899963,1
TYROBP,0.5413768291473389,1
STMN1,0.5365939140319824,1
FST,0.5358675122261047,1
MALL,0.5354933142662048,1
ITGB3BP,0.5251879692077637,1
ARRDC1-AS1,0.5225691795349121,1
MXRA5,0.5222057104110718,1
