gene_a,gene_b,weight
FGF7,PRRX1,0.2794418931007385
PTPRB,F2RL3,0.27931109070777893
LAMB3,S100A2,0.2791590392589569
NID1,EBF1,0.2791001796722412
GTF2A1,ANKRD50,0.27895691990852356
REV1,PHYKPL,0.2787969410419464
CLDN7,KLK10,0.27877745032310486
TTF1,HINFP,0.2787151038646698
DPT,FXYD1,0.2786965072154999
CDH5,PCAT19,0.27820149064064026
DPT,SERPINF1,0.2780618667602539
CXCL17,PI3,0.2780514359474182
S100A2,PRSS22,0.27789953351020813
MEDAG,SRPX,0.27789318561553955
CD24,FXYD3,0.2773374319076538
TNS4,KRT6B,0.2772745192050934
LAMB3,PRSS22,0.27724704146385193
SLC2A3,C1orf54,0.2771434485912323
LUM,SRPX,0.2771323621273041
SLC25A25,NUDT4,0.27706632018089294
RASSF8,PCNX1,0.27701860666275024
IRF6,PARD6B,0.2765539884567261
CNRIP1,ADAMTS4,0.2765074074268341
MYLIP,SERTAD1,0.2763517498970032
ST3GAL6,SWAP70,0.2755667269229889
RHOJ,ANGPT2,0.2755206525325775
EDNRB,MEDAG,0.2753870487213135
SFN,NEDD4L,0.27499040961265564
NUAK1,ANGPT2,0.27497100830078125
SSTR2,THAP2,0.27483782172203064
MAP3K1,TANC2,0.27409735321998596
CDH3,NEDD4L,0.2740844488143921
ARHGEF5,SCNN1A,0.27402186393737793
KRT16,KLK7,0.27400514483451843
TACSTD2,KLK5,0.273812860250473
TFAP2C,LAMB3,0.27374565601348877
FAM193A,REV1,0.2735467255115509
MMP19,CRISPLD2,0.27348220348358154
ZNF654,KDM6A,0.27344638109207153
PTPRB,CLDN5,0.2734436094760895
CD24,ZG16B,0.273262619972229
ENPEP,CXCL12,0.2730149030685425
RHOJ,HHEX,0.2730102241039276
KAT6B,TENT4B,0.27263954281806946
ZNF263,ZNF800,0.2724100351333618
FAM126A,MSRB3,0.2721448838710785
ZRANB1,SIN3A,0.27200642228126526
LAMA4,ZEB1,0.2719429135322571
CDH5,PLXNA2,0.2718076705932617
TAGLN,MYL9,0.27161112427711487
KRT16,ANXA3,0.2715855538845062
DCN,THAP2,0.2714368402957916
PTPRB,KDR,0.27133893966674805
MAST4,ITGA6,0.27087822556495667
TMEM45B,KRT19,0.27046677470207214
CDH5,TSPAN7,0.27016401290893555
CDCP1,PARD6B,0.27001723647117615
ADCY4,MYCT1,0.26996466517448425
CD24,ALDH1A3,0.26965904235839844
IRF6,MPZL2,0.26965439319610596
CHIC2,SPHK1,0.26951199769973755
SFN,S100A14,0.269272118806839
SCAF4,SAMD8,0.2692181468009949
CDH5,S1PR1,0.26901277899742126
LAMA4,EBF1,0.26876017451286316
LAMB3,CDH3,0.2685737609863281
PPP1R15B,FNIP1,0.26852041482925415
COG3,KLHL9,0.26848676800727844
PANX1,LTBP4,0.268432080745697
IRF6,BEX2,0.26839345693588257
C1orf56,CDC42SE1,0.26828259229660034
SMIM22,ZG16B,0.2682759463787079
BCL6B,TMEM255B,0.26818937063217163
S1PR1,GIMAP7,0.2681574523448944
THAP2,FGF7,0.26806220412254333
REV1,RBM10,0.26762890815734863
EP300,RUFY3,0.26738637685775757
DCP2,GTF2A1,0.26732000708580017
TFAP2C,SOX9,0.26724785566329956
F2RL3,TMEM255B,0.2668183743953705
MAN1A1,GNA12,0.2667883038520813
LUM,MMP2,0.266646146774292
KRT8,CDCP1,0.26653528213500977
TNS4,LAMA3,0.26648572087287903
CSRNP1,NXF1,0.266441285610199
TMEM40,NEDD4L,0.2663094699382782
KRT19,KLK10,0.2662087678909302
SERTAD1,PPP1R15A,0.26608994603157043
SPARC,JAM2,0.2660502791404724
CLMP,FAT1,0.26593881845474243
ECSCR,ANGPT2,0.2658610939979553
CD24,AZGP1,0.2656571567058563
TACSTD2,KRT23,0.2655578553676605
DCP2,DMTF1,0.2654249370098114
CD24,LIPH,0.2653684914112091
FAM126A,CCND2,0.2652638852596283
ENG,TSHZ1,0.26485058665275574
KRT8,KLK5,0.26470232009887695
TNS4,NEDD4L,0.2644370496273041
LRRC32,IGFBP7,0.2643817961215973
S100A14,TFAP2A,0.2643530070781708
JUN,GADD45B,0.26430264115333557
ECSCR,PCAT19,0.26420652866363525
AGR2,ANKRD30A,0.2641732096672058
KRT7,ITGA3,0.26406821608543396
SGIP1,PRKG1,0.2638378143310547
GTF2A1,BRD1,0.26383262872695923
IRX2,GLIPR1,0.2634071707725525
DLC1,ANGPTL2,0.2633682191371918
LAMB3,PARD6B,0.2631285488605499
ZNF263,CRY1,0.26304420828819275
CD93,SELE,0.26298338174819946
TFAP2C,TMEM30B,0.26297131180763245
KRT6B,TMEM40,0.26282355189323425
KRT5,IRF6,0.262823224067688
TCF4,CALCRL,0.26259687542915344
CDH3,TMEM30B,0.2625468671321869
DCN,C1R,0.26242926716804504
ERO1B,NFIL3,0.26229164004325867
DCN,TENT5A,0.26210817694664
ADAMTS9,ESAM,0.2619311511516571
HLA-DRB1,CYP1A1,0.2618236839771271
LAMB3,ITGA3,0.26124823093414307
KIDINS220,CREBZF,0.26108890771865845
DPT,SOD3,0.2610386610031128
PTPRB,HHEX,0.2606264650821686
EP300,BMP2K,0.26057079434394836
EDNRB,PLIN2,0.2604658305644989
GTF2A1,GNA12,0.2603707015514374
PARD6B,TPM1,0.26034364104270935
GLIPR1,TPM1,0.259820818901062
ECSCR,TSPAN7,0.2597840428352356
SERPING1,IGFBP6,0.25971001386642456
KRT7,KLK5,0.259708046913147
BAG3,MAP1LC3B,0.25964197516441345
BMPR2,MTUS1,0.2596187889575958
ACVRL1,WIPF1,0.25936415791511536
SNTB2,PPM1D,0.25936150550842285
SERPINF1,C1S,0.2591556906700134
CRISPLD2,TENT5A,0.25901591777801514
DNAJB1,CLK1,0.2589679956436157
CSRNP1,BAG3,0.2586342990398407
CALCRL,TSHZ1,0.2584603428840637
VWF,TSPAN7,0.25844863057136536
PECAM1,KDR,0.2583976984024048
ST3GAL6,RALGAPA2,0.2582976818084717
ADGRF5,MEF2C,0.2582683563232422
RBM15,MEX3C,0.2580330967903137
BCL6B,GIMAP7,0.2579779624938965
IRF6,S100A14,0.25788944959640503
MMP19,THAP2,0.2578027844429016
PLA2G12A,MGME1,0.257794052362442
TACSTD2,VAMP8,0.25768572092056274
IRX2,SFRP1,0.2576359212398529
MT1G,MT1X,0.2575649321079254
PRSS22,PARD6B,0.2574969232082367
SDC1,CTSV,0.2574363350868225
CD24,ELF3,0.25735652446746826
VWF,ANGPT2,0.2573204040527344
PRKCH,RAPGEF5,0.25730645656585693
OTUD7B,MAN2A1,0.25729480385780334
BCL6B,RASGRP3,0.25720882415771484
VWF,GIMAP7,0.25710612535476685
TACSTD2,CDH1,0.2570643126964569
NUDT4,NFIL3,0.2569965720176697
SSTR2,VASN,0.2567777931690216
BCL6B,HHEX,0.2567044198513031
TRIM29,MIA,0.2566840946674347
ZNF276,GIGYF1,0.25650861859321594
LTF,DEFB1,0.256422221660614
TOR1AIP1,ZNF800,0.2563212811946869
ADCY4,HHEX,0.256295770406723
GEM,SERPING1,0.255863755941391
KRT8,IRF6,0.2557007074356079
S100A14,ANXA3,0.25561702251434326
KLK7,KRT15,0.2552817165851593
CDH1,TFAP2A,0.25519829988479614
GEM,SNAI2,0.25517764687538147
TMEM255B,GIMAP7,0.2550576329231262
MT-CO1,MT-ND4,0.2550218403339386
PI3,LCN2,0.25471246242523193
FLT1,MECOM,0.2546021044254303
HLA-DRA,CD74,0.25460144877433777
COG3,GTF2A1,0.2545492947101593
CLK4,ARID4A,0.25449925661087036
EP300,ZNF276,0.254183828830719
CLDN7,S100A9,0.25410062074661255
CLDN4,C5orf46,0.2540723979473114
ALDH1A3,KLK10,0.25402018427848816
LUM,COL6A3,0.25394752621650696
PRRX1,PAPPA,0.253824383020401
CDH3,PARD6B,0.25382325053215027
F2RL3,S1PR1,0.2536517083644867
FAM193A,ZNF276,0.2536243498325348
KRT16,PRSS22,0.25359147787094116
TPM1,PALLD,0.2532641887664795
TNS4,TMEM30B,0.25320905447006226
LAMA4,CLEC2B,0.2530921995639801
S100A9,LCN2,0.2530639171600342
RELT,KDM6B,0.25302112102508545
GFPT2,MCL1,0.25287237763404846
PTPRB,MCTP1,0.2527584135532379
KRT8,TFAP2A,0.2526959776878357
KRT19,LIPH,0.25255998969078064
SLC34A2,GABRP,0.25247809290885925
