gene,weighted_degree,degree
TNRC6C,0.7273257672786713,4
METTL14,0.7232223451137543,4
TCEAL9,0.7149244695901871,4
MGST1,0.7119857966899872,4
SCGB2A2,0.711659774184227,4
MARF1,0.7100721299648285,3
SNTB2,0.7084408700466156,3
FAM126A,0.7030030936002731,3
TWSG1,0.7008224874734879,4
MPZL3,0.6967104375362396,3
ACTA2,0.6964087784290314,2
ACTB,0.694543793797493,3
KIAA2026,0.6939918845891953,3
ANGPTL2,0.6924323439598083,3
CXCL2,0.6890029013156891,3
NAA16,0.6888471841812134,4
ING5,0.6820147335529327,3
TRPM7,0.681792601943016,3
JUN,0.6810582429170609,3
AKR1C1,0.678897500038147,2
CYP1A1,0.6738952696323395,3
CLK4,0.6655814796686172,3
ENG,0.6653569787740707,3
DNAJA1,0.6631592214107513,3
SKI,0.6624602675437927,3
AGR2,0.6617749482393265,3
C1orf54,0.6600252836942673,3
DNAH5,0.6584581285715103,3
NXF1,0.6554492563009262,3
SYNE2,0.6468765139579773,3
VCPKMT,0.6464041024446487,3
MT1X,0.6420578956604004,3
ARID4A,0.6418112069368362,3
SGK3,0.641393855214119,3
MTR,0.6354198008775711,3
ZHX1,0.63327856361866,3
ZNF84,0.6303315162658691,3
FAM43A,0.6292150914669037,3
ACO1,0.6286971271038055,3
DIAPH2,0.6279630959033966,3
JAM2,0.6229648739099503,3
CRTAP,0.6147039830684662,3
MEX3C,0.6142487227916718,3
MEF2C,0.6139095276594162,3
OLFM1,0.6128531098365784,3
COL4A2,0.6071035861968994,1
PIAS2,0.6053351014852524,3
DNAJB4,0.6023556739091873,3
PCF11,0.5978100746870041,3
RBM15,0.5954783707857132,3
PGM3,0.5945360511541367,3
CTSS,0.5944898873567581,3
LRG1,0.5925321877002716,3
TBC1D1,0.5876605659723282,3
TBCD,0.5828517973423004,3
TIMP2,0.5828248858451843,3
OXSR1,0.5783514529466629,3
JUNB,0.575928121805191,3
CBLB,0.5736975371837616,3
EGR1,0.5731641203165054,3
PCDH1,0.5721817910671234,3
KCTD12,0.5720021277666092,3
SLPI,0.5718207061290741,3
SPARC,0.5685282945632935,2
UPP1,0.5660155713558197,2
ATF7IP,0.5656160861253738,3
ADPRHL1,0.5645372271537781,3
GJC1,0.561282217502594,3
HIP1,0.5563015043735504,2
HEY1,0.5561688393354416,3
CDK17,0.5549363791942596,3
DST,0.5528686940670013,3
MT1A,0.5515882223844528,3
SNN,0.5503243207931519,3
MIER3,0.5488383024930954,3
KMT2D,0.5485339909791946,3
TSC1,0.5427636802196503,3
DOCK9,0.5410042852163315,3
CDC42SE2,0.5397825390100479,3
COL15A1,0.5384159535169601,2
LEMD3,0.5366679579019547,3
FHL1,0.534379780292511,3
RBP7,0.531781330704689,3
SRGAP1,0.5316689908504486,2
NR4A2,0.5295026749372482,3
EDN1,0.5285684615373611,2
CYBRD1,0.5250522792339325,3
WIPI1,0.5235407054424286,2
BACH1,0.5230895727872849,3
RASSF8,0.5222909897565842,2
SCAPER,0.5220204144716263,3
RAB21,0.5190332233905792,3
